#CHROM	FROM	TO	EBR
MTB_anc	1468453	1468454	0.72
MTB_anc	1468454	1468455	0.69
MTB_anc	1468455	1468457	0.72
MTB_anc	1468457	1468459	0.75
MTB_anc	1468459	1468467	0.72
MTB_anc	1468467	1468472	0.69
MTB_anc	1468472	1468488	0.67
MTB_anc	1468488	1468491	0.64
MTB_anc	1468491	1468493	0.61
MTB_anc	1468493	1468494	0.58
MTB_anc	1468494	1468498	0.56
MTB_anc	1468498	1468500	0.53
MTB_anc	1468500	1468504	0.5
MTB_anc	1468504	1468505	0.47
MTB_anc	1468505	1468513	0.44
MTB_anc	1468513	1468520	0.39
MTB_anc	1468520	1468528	0.36
MTB_anc	1468528	1468544	0.33
MTB_anc	1468544	1468548	0.31
MTB_anc	1468548	1468556	0.28
MTB_anc	1468556	1468557	0.31
MTB_anc	1468557	1468563	0.28
MTB_anc	1468563	1468565	0.25
MTB_anc	1468565	1468590	0.22
MTB_anc	1468590	1468591	0.19
MTB_anc	1468591	1468601	0.22
MTB_anc	1468601	1468604	0.25
MTB_anc	1468604	1468612	0.22
MTB_anc	1468612	1468615	0.17
MTB_anc	1468615	1468627	0.14
MTB_anc	1468627	1468659	0.11
MTB_anc	1468659	1468660	0.083
MTB_anc	1468660	1468668	0.11
MTB_anc	1468668	1468678	0.083
MTB_anc	1468678	1468706	0.056
MTB_anc	1468706	1468711	0.028
MTB_anc	1468711	1468756	0.056
MTB_anc	1468756	1468815	0.028
MTB_anc	1468815	1468832	0
MTB_anc	1468832	1468907	0.056
MTB_anc	1468907	1468915	0.028
MTB_anc	1468915	1468921	0.19
MTB_anc	1468921	1469084	0.028
MTB_anc	1469084	1469155	0.056
MTB_anc	1469155	1469192	0.083
MTB_anc	1469192	1469198	0.11
MTB_anc	1469198	1469199	0.14
MTB_anc	1469199	1469203	0.17
MTB_anc	1469203	1469204	0.19
MTB_anc	1469204	1469207	0.22
MTB_anc	1469207	1469211	0.25
MTB_anc	1469211	1469224	0.28
MTB_anc	1469224	1469228	0.31
MTB_anc	1469228	1469237	0.28
MTB_anc	1469237	1469238	0.31
MTB_anc	1469238	1469241	0.28
MTB_anc	1469241	1469242	0.31
MTB_anc	1469242	1469249	0.36
MTB_anc	1469249	1469251	0.42
MTB_anc	1469251	1469254	0.44
MTB_anc	1469254	1469257	0.47
MTB_anc	1469257	1469261	0.5
MTB_anc	1469261	1469267	0.47
MTB_anc	1469267	1469270	0.5
MTB_anc	1469270	1469271	0.53
MTB_anc	1469271	1469275	0.56
MTB_anc	1469275	1469276	0.58
MTB_anc	1469276	1469280	0.56
MTB_anc	1469280	1469294	0.58
MTB_anc	1469294	1469302	0.64
MTB_anc	1469302	1469303	0.67
MTB_anc	1469303	1469304	0.69
MTB_anc	1469304	1469305	0.72
MTB_anc	1469305	1469312	0.69
MTB_anc	1469312	1469318	0.67
MTB_anc	1469318	1469321	0.69
MTB_anc	1469321	1469323	0.75
MTB_anc	1469323	1469327	0.72
MTB_anc	1469327	1469332	0.75
MTB_anc	1469332	1469335	0.72
MTB_anc	1469335	1469338	0.75
MTB_anc	1469338	1469342	0.78
MTB_anc	1469342	1469345	0.83
MTB_anc	1469345	1469346	0.86
MTB_anc	1469346	1469356	0.83
MTB_anc	1469356	1469362	0.86
MTB_anc	1469362	1469365	0.83
MTB_anc	1469365	1469376	0.86
MTB_anc	1469376	1469403	0.89
MTB_anc	1469403	1469421	0.92
MTB_anc	1469421	1469587	0.94
MTB_anc	1469587	1469622	0.97
MTB_anc	1469622	1469624	0.94
MTB_anc	1469624	1469962	0.97
MTB_anc	1469962	1472245	1
MTB_anc	1472245	1472249	0.97
MTB_anc	1472249	1472251	1
MTB_anc	1472251	1472286	0.97
MTB_anc	1472286	1472289	1
MTB_anc	1472289	1472327	0.97
MTB_anc	1472327	1472330	1
MTB_anc	1472330	1472337	0.97
MTB_anc	1472337	1472760	1
MTB_anc	1472760	1472818	0.97
MTB_anc	1472818	1473039	1
MTB_anc	1473039	1473045	0.97
MTB_anc	1473045	1473046	1
MTB_anc	1473046	1473048	0.97
MTB_anc	1473048	1473088	1
MTB_anc	1473088	1473093	0.97
MTB_anc	1473093	1473126	1
MTB_anc	1473126	1473128	0.97
MTB_anc	1473128	1473129	1
MTB_anc	1473129	1473168	0.97
MTB_anc	1473168	1473174	1
MTB_anc	1473174	1473178	0.97
MTB_anc	1473178	1473248	1
MTB_anc	1473248	1473275	0.97
MTB_anc	1473275	1473607	1
MTB_anc	1473607	1473628	0.97
MTB_anc	1473628	1473643	1
MTB_anc	1473643	1473702	0.97
MTB_anc	1473702	1473709	1
MTB_anc	1473709	1473711	0.97
MTB_anc	1473711	1473738	1
MTB_anc	1473738	1473935	0.97
MTB_anc	1473935	1474016	1
MTB_anc	1474016	1474032	0.97
MTB_anc	1474032	1474037	1
MTB_anc	1474037	1474077	0.97
MTB_anc	1474077	1474113	1
MTB_anc	1474113	1474116	0.97
MTB_anc	1474116	1474197	1
MTB_anc	1474197	1474211	0.97
MTB_anc	1474211	1474213	1
MTB_anc	1474213	1474281	0.97
MTB_anc	1474281	1474345	1
MTB_anc	1474345	1474350	0.97
MTB_anc	1474350	1474362	1
MTB_anc	1474362	1474368	0.97
MTB_anc	1474368	1474422	1
MTB_anc	1474422	1474423	0.97
MTB_anc	1474423	1474433	1
MTB_anc	1474433	1474442	0.97
MTB_anc	1474442	1474475	1
MTB_anc	1474475	1474508	0.97
MTB_anc	1474508	1474517	1
MTB_anc	1474517	1474564	0.97
MTB_anc	1474564	1474566	1
MTB_anc	1474566	1474574	0.97
MTB_anc	1474574	1474589	1
MTB_anc	1474589	1474597	0.97
MTB_anc	1474597	1474763	1
MTB_anc	1474763	1474792	0.97
MTB_anc	1474792	1474864	1
MTB_anc	1474864	1474939	0.97
MTB_anc	1474939	1475050	1
MTB_anc	1475050	1475172	0.97
MTB_anc	1475172	1475253	1
MTB_anc	1475253	1475350	0.97
MTB_anc	1475350	1475434	1
MTB_anc	1475434	1475525	0.97
MTB_anc	1475525	1475643	1
MTB_anc	1475643	1475708	0.97
MTB_anc	1475708	1475713	0.94
MTB_anc	1475713	1475894	0.97
MTB_anc	1475894	1475910	0.94
MTB_anc	1475910	1475985	0.97
MTB_anc	1475985	1476018	0.94
MTB_anc	1476018	1476028	0.97
MTB_anc	1476028	1476029	0.94
MTB_anc	1476029	1476105	0.97
MTB_anc	1476105	1476106	1
MTB_anc	1476106	1476152	0.97
MTB_anc	1476152	1476166	1
MTB_anc	1476166	1476214	0.97
MTB_anc	1476214	1476244	0.94
MTB_anc	1476244	1476289	1
MTB_anc	1476289	1476394	0.97
MTB_anc	1476394	1476413	1
MTB_anc	1476413	1476421	0.97
MTB_anc	1476421	1476423	1
MTB_anc	1476423	1476463	0.97
MTB_anc	1476463	1476475	1
MTB_anc	1476475	1476676	0.97
MTB_anc	1476676	1476680	1
MTB_anc	1476680	1476708	0.97
MTB_anc	1476708	1476722	1
MTB_anc	1476722	1476739	0.97
MTB_anc	1476739	1476748	1
MTB_anc	1476748	1476765	0.97
MTB_anc	1476765	1476789	1
MTB_anc	1476789	1476804	0.97
MTB_anc	1476804	1476927	1
MTB_anc	1476927	1476929	0.97
MTB_anc	1476929	1477050	1
MTB_anc	1477050	1477055	0.97
MTB_anc	1477055	1477058	1
MTB_anc	1477058	1477161	0.97
MTB_anc	1477161	1477767	1
MTB_anc	1477767	1477768	0.97
MTB_anc	1477768	1480174	1
MTB_anc	1480174	1480175	0.94
MTB_anc	1480175	1480176	1
MTB_anc	1480176	1480177	0.94
MTB_anc	1480177	1480184	1
MTB_anc	1480184	1480185	0.94
MTB_anc	1480185	1480186	1
MTB_anc	1480186	1480187	0.94
MTB_anc	1480187	1480189	1
MTB_anc	1480189	1480190	0.94
MTB_anc	1480190	1480195	1
MTB_anc	1480195	1480196	0.94
MTB_anc	1480196	1480197	1
MTB_anc	1480197	1480199	0.94
MTB_anc	1480199	1480204	1
MTB_anc	1480204	1480206	0.94
MTB_anc	1480206	1480219	1
MTB_anc	1480219	1480220	0.94
MTB_anc	1480220	1480231	1
MTB_anc	1480231	1480232	0.92
MTB_anc	1480232	1480233	1
MTB_anc	1480233	1480234	0.94
MTB_anc	1480234	1480242	1
MTB_anc	1480242	1480244	0.94
MTB_anc	1480244	1480945	1
MTB_anc	1480945	1480946	0.39
MTB_anc	1480946	1480948	1
MTB_anc	1480948	1480949	0.39
MTB_anc	1480949	1481671	-1
MTB_anc	1481671	1482870	1
MTB_anc	1482870	1482893	0.97
MTB_anc	1482893	1487087	1
MTB_anc	1487087	1487107	0.97
MTB_anc	1487107	1488078	1
MTB_anc	1488078	1488079	0.97
MTB_anc	1488079	1488080	0.94
MTB_anc	1488080	1488083	0.92
MTB_anc	1488083	1488084	0.89
MTB_anc	1488084	1488085	0.86
MTB_anc	1488085	1488090	0.83
MTB_anc	1488090	1488098	0.81
MTB_anc	1488098	1488099	0.78
MTB_anc	1488099	1488109	0.75
MTB_anc	1488109	1488112	0.72
MTB_anc	1488112	1488113	0.75
MTB_anc	1488113	1488115	0.72
MTB_anc	1488115	1488124	0.75
MTB_anc	1488124	1488126	0.81
MTB_anc	1488126	1488127	0.86
MTB_anc	1488127	1488128	0.92
MTB_anc	1488128	1488135	0.94
MTB_anc	1488135	1488143	0.97
MTB_anc	1488143	1488211	1
MTB_anc	1488211	1488214	0.97
MTB_anc	1488214	1488220	1
MTB_anc	1488220	1488222	0.97
MTB_anc	1488222	1488269	1
MTB_anc	1488269	1488348	0.97
MTB_anc	1488348	1488382	0.94
MTB_anc	1488382	1488384	0.92
MTB_anc	1488384	1488389	0.89
MTB_anc	1488389	1488391	0.86
MTB_anc	1488391	1488393	0.83
MTB_anc	1488393	1488394	0.78
MTB_anc	1488394	1488400	0.75
MTB_anc	1488400	1488401	0.78
MTB_anc	1488401	1488410	0.83
MTB_anc	1488410	1488411	0.89
MTB_anc	1488411	1488414	0.92
MTB_anc	1488414	1488421	0.89
MTB_anc	1488421	1488430	0.92
MTB_anc	1488430	1488433	0.89
MTB_anc	1488433	1488436	0.78
MTB_anc	1488436	1488465	0.89
MTB_anc	1488465	1488468	0.81
MTB_anc	1488468	1488470	0.78
MTB_anc	1488470	1488484	0.75
MTB_anc	1488484	1488489	0.72
MTB_anc	1488489	1488503	0.69
MTB_anc	1488503	1488509	0.67
MTB_anc	1488509	1488512	0.64
MTB_anc	1488512	1488514	0.61
MTB_anc	1488514	1488517	0.64
MTB_anc	1488517	1488519	0.61
MTB_anc	1488519	1488520	0.58
MTB_anc	1488520	1488521	0.56
MTB_anc	1488521	1488522	0.5
MTB_anc	1488522	1488523	0.53
MTB_anc	1488523	1488525	0.5
MTB_anc	1488525	1488526	0.53
MTB_anc	1488526	1488527	0.56
MTB_anc	1488527	1488528	0.5
MTB_anc	1488528	1488531	0.53
MTB_anc	1488531	1488535	0.58
MTB_anc	1488535	1488537	0.56
MTB_anc	1488537	1488538	0.58
MTB_anc	1488538	1488539	0.53
MTB_anc	1488539	1488540	0.56
MTB_anc	1488540	1488542	0.58
MTB_anc	1488542	1488546	0.61
MTB_anc	1488546	1488549	0.67
MTB_anc	1488549	1488555	0.69
MTB_anc	1488555	1488560	0.72
MTB_anc	1488560	1488568	0.75
MTB_anc	1488568	1488569	0.78
MTB_anc	1488569	1488570	0.81
MTB_anc	1488570	1488645	0.83
MTB_anc	1488645	1488650	0.81
MTB_anc	1488650	1488667	0.83
MTB_anc	1488667	1488693	0.81
MTB_anc	1488693	1488701	0.83
MTB_anc	1488701	1488704	0.86
MTB_anc	1488704	1488711	0.83
MTB_anc	1488711	1488715	0.86
MTB_anc	1488715	1488746	0.83
MTB_anc	1488746	1488750	0.86
MTB_anc	1488750	1488758	0.89
MTB_anc	1488758	1488761	0.92
MTB_anc	1488761	1488767	0.89
MTB_anc	1488767	1488777	0.92
MTB_anc	1488777	1488789	0.89
MTB_anc	1488789	1488792	0.92
MTB_anc	1488792	1488795	0.89
MTB_anc	1488795	1488796	0.92
MTB_anc	1488796	1488808	0.94
MTB_anc	1488808	1488811	0.89
MTB_anc	1488811	1488814	0.92
MTB_anc	1488814	1488817	0.89
MTB_anc	1488817	1488834	0.86
MTB_anc	1488834	1488836	0.83
MTB_anc	1488836	1488840	0.86
MTB_anc	1488840	1488844	0.92
MTB_anc	1488844	1488849	0.89
MTB_anc	1488849	1488897	0.92
MTB_anc	1488897	1488900	0.89
MTB_anc	1488900	1488909	0.86
MTB_anc	1488909	1488918	0.83
MTB_anc	1488918	1488932	0.81
MTB_anc	1488932	1488933	0.78
MTB_anc	1488933	1488941	0.75
MTB_anc	1488941	1488944	0.72
MTB_anc	1488944	1488947	0.69
MTB_anc	1488947	1488951	0.67
MTB_anc	1488951	1488954	0.69
MTB_anc	1488954	1488955	0.72
MTB_anc	1488955	1488958	0.69
MTB_anc	1488958	1488959	0.67
MTB_anc	1488959	1488973	0.64
MTB_anc	1488973	1488975	0.67
MTB_anc	1488975	1488994	0.72
MTB_anc	1488994	1489006	0.75
MTB_anc	1489006	1489008	0.78
MTB_anc	1489008	1489029	0.81
MTB_anc	1489029	1489043	0.83
MTB_anc	1489043	1489065	0.86
MTB_anc	1489065	1489084	0.83
MTB_anc	1489084	1489085	0.81
MTB_anc	1489085	1489128	0.78
MTB_anc	1489128	1489143	0.75
MTB_anc	1489143	1489160	0.78
MTB_anc	1489160	1489165	0.75
MTB_anc	1489165	1489208	0.72
MTB_anc	1489208	1489224	0.75
MTB_anc	1489224	1489238	0.72
MTB_anc	1489238	1489239	0.67
MTB_anc	1489239	1489250	0.69
MTB_anc	1489250	1489253	0.72
MTB_anc	1489253	1489260	0.75
MTB_anc	1489260	1489271	0.78
MTB_anc	1489271	1489274	0.81
MTB_anc	1489274	1489284	0.78
MTB_anc	1489284	1489304	0.75
MTB_anc	1489304	1489310	0.78
MTB_anc	1489310	1489350	0.75
MTB_anc	1489350	1489353	0.72
MTB_anc	1489353	1489355	0.75
MTB_anc	1489355	1489371	0.72
MTB_anc	1489371	1489384	0.69
MTB_anc	1489384	1489385	0.67
MTB_anc	1489385	1489387	0.69
MTB_anc	1489387	1489389	0.64
MTB_anc	1489389	1489395	0.58
MTB_anc	1489395	1489396	0.56
MTB_anc	1489396	1489399	0.58
MTB_anc	1489399	1489400	0.56
MTB_anc	1489400	1489401	0.53
MTB_anc	1489401	1489403	0.5
MTB_anc	1489403	1489404	0.53
MTB_anc	1489404	1489408	0.47
MTB_anc	1489408	1489451	0.44
MTB_anc	1489451	1489467	0.42
MTB_anc	1489467	1489472	0.47
MTB_anc	1489472	1489473	0.5
MTB_anc	1489473	1489482	0.53
MTB_anc	1489482	1489484	0.58
MTB_anc	1489484	1489487	0.64
MTB_anc	1489487	1489493	0.67
MTB_anc	1489493	1489496	0.69
MTB_anc	1489496	1489497	0.72
MTB_anc	1489497	1489498	0.75
MTB_anc	1489498	1489500	0.78
MTB_anc	1489500	1489503	0.83
MTB_anc	1489503	1489508	0.86
MTB_anc	1489508	1489513	0.89
MTB_anc	1489513	1489517	0.92
MTB_anc	1489517	1489532	0.94
MTB_anc	1489532	1489583	0.97
MTB_anc	1489583	1496136	1
MTB_anc	1496136	1496210	0.97
MTB_anc	1496210	1496531	1
MTB_anc	1496531	1496533	0.97
MTB_anc	1496533	1497074	1
MTB_anc	1497074	1497083	0.97
MTB_anc	1497083	1497084	1
MTB_anc	1497084	1497093	0.97
MTB_anc	1497093	1499382	1
MTB_anc	1499382	1499384	0.97
MTB_anc	1499384	1499387	1
MTB_anc	1499387	1499390	0.97
MTB_anc	1499390	1506547	1
MTB_anc	1506547	1506559	0.97
MTB_anc	1506559	1506561	0.94
MTB_anc	1506561	1506567	1
MTB_anc	1506567	1506570	0.97
MTB_anc	1506570	1508662	1
MTB_anc	1508662	1508665	0.97
MTB_anc	1508665	1513908	1
MTB_anc	1513908	1513912	0.97
MTB_anc	1513912	1515419	1
MTB_anc	1515419	1515420	0.97
MTB_anc	1515420	1519820	1
MTB_anc	1519820	1519823	0.92
MTB_anc	1519823	1520402	1
MTB_anc	1520402	1520411	0.97
MTB_anc	1520411	1520414	1
MTB_anc	1520414	1520415	0.97
MTB_anc	1520415	1520417	1
MTB_anc	1520417	1520422	0.97
MTB_anc	1520422	1524279	1
MTB_anc	1524279	1524284	0.97
MTB_anc	1524284	1524572	1
MTB_anc	1524572	1524575	0.89
MTB_anc	1524575	1525212	1
MTB_anc	1525212	1525233	0.97
MTB_anc	1525233	1525240	1
MTB_anc	1525240	1525243	0.97
MTB_anc	1525243	1525266	1
MTB_anc	1525266	1525268	0.97
MTB_anc	1525268	1525277	0.94
MTB_anc	1525277	1525305	0.97
MTB_anc	1525305	1525310	0.94
MTB_anc	1525310	1525314	0.97
MTB_anc	1525314	1532656	1
MTB_anc	1532656	1532657	0.97
MTB_anc	1532657	1532659	1
MTB_anc	1532659	1532661	0.97
MTB_anc	1532661	1533434	1
MTB_anc	1533434	1533435	0.94
MTB_anc	1533435	1533544	1
MTB_anc	1533544	1533545	0.97
MTB_anc	1533545	1533546	1
MTB_anc	1533546	1533583	0.97
MTB_anc	1533583	1533584	0.94
MTB_anc	1533584	1534089	1
MTB_anc	1534089	1534091	0.97
MTB_anc	1534091	1534095	1
MTB_anc	1534095	1534127	0.97
MTB_anc	1534127	1541683	1
MTB_anc	1541683	1541939	0.97
MTB_anc	1541939	1541947	0.94
MTB_anc	1541947	1541950	0.89
MTB_anc	1541950	1541952	0.86
MTB_anc	1541952	1543305	-1
MTB_anc	1543305	1543307	0.029
MTB_anc	1543307	1543310	0.23
MTB_anc	1543310	1543384	0.88
MTB_anc	1543384	1543432	0.89
MTB_anc	1543432	1543454	0.91
MTB_anc	1543454	1543458	0.89
MTB_anc	1543458	1543463	0.91
MTB_anc	1543463	1543481	0.89
MTB_anc	1543481	1543969	0.91
MTB_anc	1543969	1544372	1
MTB_anc	1544372	1544403	0.97
MTB_anc	1544403	1544409	1
MTB_anc	1544409	1544430	0.97
MTB_anc	1544430	1547348	1
MTB_anc	1547348	1547350	0.97
MTB_anc	1547350	1547354	1
MTB_anc	1547354	1547355	0.97
MTB_anc	1547355	1547732	1
MTB_anc	1547732	1547788	0.97
MTB_anc	1547788	1552163	1
MTB_anc	1552163	1552201	0.97
MTB_anc	1552201	1552705	1
MTB_anc	1552705	1552730	0.97
MTB_anc	1552730	1557650	1
MTB_anc	1557650	1557651	0.97
MTB_anc	1557651	1557658	1
MTB_anc	1557658	1557664	0.97
MTB_anc	1557664	1562766	1
MTB_anc	1562766	1562767	0.97
MTB_anc	1562767	1562791	0.94
MTB_anc	1562791	1562856	1
MTB_anc	1562856	1562863	0.97
MTB_anc	1562863	1562872	1
MTB_anc	1562872	1563016	0.97
MTB_anc	1563016	1563100	1
MTB_anc	1563100	1563101	0.97
MTB_anc	1563101	1565722	1
MTB_anc	1565722	1565764	0.97
MTB_anc	1565764	1567621	1
MTB_anc	1567621	1567665	0.97
MTB_anc	1567665	1568050	1
MTB_anc	1568050	1568058	0.97
MTB_anc	1568058	1568060	0.94
MTB_anc	1568060	1568066	0.89
MTB_anc	1568066	1568073	0.86
MTB_anc	1568073	1568074	0.81
MTB_anc	1568074	1568077	0.83
MTB_anc	1568077	1568080	0.81
MTB_anc	1568080	1568081	0.86
MTB_anc	1568081	1568083	0.89
MTB_anc	1568083	1568084	0.83
MTB_anc	1568084	1568085	0.81
MTB_anc	1568085	1568086	0.83
MTB_anc	1568086	1568087	0.86
MTB_anc	1568087	1568088	0.89
MTB_anc	1568088	1568094	0.92
MTB_anc	1568094	1568097	0.94
MTB_anc	1568097	1568098	0.97
MTB_anc	1568098	1572166	1
MTB_anc	1572166	1572177	0.97
MTB_anc	1572177	1572185	0.94
MTB_anc	1572185	1572193	0.89
MTB_anc	1572193	1572194	0.86
MTB_anc	1572194	1572198	0.83
MTB_anc	1572198	1572216	0.81
MTB_anc	1572216	1572230	0.83
MTB_anc	1572230	1572237	0.81
MTB_anc	1572237	1572289	0.83
MTB_anc	1572289	1572290	0.81
MTB_anc	1572290	1572387	0.83
MTB_anc	1572387	1572403	0.86
MTB_anc	1572403	1572429	0.83
MTB_anc	1572429	1572467	0.86
MTB_anc	1572467	1572483	0.89
MTB_anc	1572483	1572500	0.92
MTB_anc	1572500	1572622	0.89
MTB_anc	1572622	1572663	0.92
MTB_anc	1572663	1572664	0.94
MTB_anc	1572664	1572669	0.92
MTB_anc	1572669	1572688	0.94
MTB_anc	1572688	1572705	0.97
MTB_anc	1572705	1572710	1
MTB_anc	1572710	1572723	0.97
MTB_anc	1572723	1572724	0.94
MTB_anc	1572724	1572738	0.97
MTB_anc	1572738	1572739	0.94
MTB_anc	1572739	1572745	0.92
MTB_anc	1572745	1572754	0.89
MTB_anc	1572754	1572755	0.86
MTB_anc	1572755	1572756	0.83
MTB_anc	1572756	1572772	0.81
MTB_anc	1572772	1572827	0.83
MTB_anc	1572827	1572942	0.81
MTB_anc	1572942	1572954	0.78
MTB_anc	1572954	1573007	0.81
MTB_anc	1573007	1573012	0.83
MTB_anc	1573012	1573035	0.81
MTB_anc	1573035	1573046	0.78
MTB_anc	1573046	1573057	0.81
MTB_anc	1573057	1573062	0.83
MTB_anc	1573062	1573063	0.78
MTB_anc	1573063	1573067	0.81
MTB_anc	1573067	1573069	0.86
MTB_anc	1573069	1573070	0.83
MTB_anc	1573070	1573094	0.86
MTB_anc	1573094	1573102	0.83
MTB_anc	1573102	1573117	0.81
MTB_anc	1573117	1573124	0.78
MTB_anc	1573124	1573125	0.75
MTB_anc	1573125	1573128	0.78
MTB_anc	1573128	1573129	0.75
MTB_anc	1573129	1573138	0.72
MTB_anc	1573138	1573144	0.69
MTB_anc	1573144	1573148	0.67
MTB_anc	1573148	1573155	0.64
MTB_anc	1573155	1573163	0.61
MTB_anc	1573163	1573170	0.58
MTB_anc	1573170	1573172	0.61
MTB_anc	1573172	1573216	0.64
MTB_anc	1573216	1573220	0.61
MTB_anc	1573220	1573223	0.58
MTB_anc	1573223	1573224	0.56
MTB_anc	1573224	1573240	0.53
MTB_anc	1573240	1573296	0.5
MTB_anc	1573296	1573297	0.53
MTB_anc	1573297	1573302	0.5
MTB_anc	1573302	1573308	0.56
MTB_anc	1573308	1573309	0.64
MTB_anc	1573309	1573312	0.67
MTB_anc	1573312	1573315	0.64
MTB_anc	1573315	1573316	0.67
MTB_anc	1573316	1573322	0.69
MTB_anc	1573322	1573325	0.72
MTB_anc	1573325	1573330	0.69
MTB_anc	1573330	1573338	0.72
MTB_anc	1573338	1573346	0.75
MTB_anc	1573346	1573348	0.78
MTB_anc	1573348	1573370	0.81
MTB_anc	1573370	1573374	0.83
MTB_anc	1573374	1573379	0.81
MTB_anc	1573379	1573406	0.83
MTB_anc	1573406	1573414	0.86
MTB_anc	1573414	1573417	0.89
MTB_anc	1573417	1573418	0.92
MTB_anc	1573418	1573427	0.94
MTB_anc	1573427	1573454	0.97
MTB_anc	1573454	1573757	1
MTB_anc	1573757	1573779	0.97
MTB_anc	1573779	1577163	1
MTB_anc	1577163	1577165	0.97
MTB_anc	1577165	1578206	1
MTB_anc	1578206	1578210	0.97
MTB_anc	1578210	1578218	1
MTB_anc	1578218	1578225	0.97
MTB_anc	1578225	1578243	1
MTB_anc	1578243	1578250	0.97
MTB_anc	1578250	1579324	1
MTB_anc	1579324	1579351	0.97
MTB_anc	1579351	1580138	1
MTB_anc	1580138	1580140	0.97
MTB_anc	1580140	1581090	1
MTB_anc	1581090	1581099	0.97
MTB_anc	1581099	1582287	1
MTB_anc	1582287	1582307	0.97
MTB_anc	1582307	1583018	1
MTB_anc	1583018	1583019	0.97
MTB_anc	1583019	1584369	1
MTB_anc	1584369	1584370	0.97
MTB_anc	1584370	1585350	1
MTB_anc	1585350	1585351	0.97
MTB_anc	1585351	1585814	1
MTB_anc	1585814	1585864	0.97
MTB_anc	1585864	1593840	1
MTB_anc	1593840	1593846	0.97
MTB_anc	1593846	1593847	1
MTB_anc	1593847	1593851	0.97
MTB_anc	1593851	1595756	1
MTB_anc	1595756	1595757	0.97
MTB_anc	1595757	1597389	1
MTB_anc	1597389	1597420	0.97
MTB_anc	1597420	1599040	1
MTB_anc	1599040	1599045	0.97
MTB_anc	1599045	1606504	1
MTB_anc	1606504	1606505	0.97
MTB_anc	1606505	1606510	1
MTB_anc	1606510	1606515	0.97
MTB_anc	1606515	1607922	1
MTB_anc	1607922	1607923	0.97
MTB_anc	1607923	1607944	1
MTB_anc	1607944	1607950	0.97
MTB_anc	1607950	1612568	1
MTB_anc	1612568	1612586	0.97
MTB_anc	1612586	1612606	0.94
MTB_anc	1612606	1612607	0.92
MTB_anc	1612607	1612621	0.97
MTB_anc	1612621	1612622	0.19
MTB_anc	1612622	1612624	0.97
MTB_anc	1612624	1612625	0.19
MTB_anc	1612625	1612648	1
MTB_anc	1612648	1612649	0.28
MTB_anc	1612649	1612757	1
MTB_anc	1612757	1612817	0.97
MTB_anc	1612817	1618230	1
MTB_anc	1618230	1618307	0.97
MTB_anc	1618307	1618310	0.94
MTB_anc	1618310	1618315	0.92
MTB_anc	1618315	1618320	0.89
MTB_anc	1618320	1618345	0.86
MTB_anc	1618345	1618351	0.83
MTB_anc	1618351	1618376	0.86
MTB_anc	1618376	1618411	0.89
MTB_anc	1618411	1618491	0.92
MTB_anc	1618491	1618528	0.89
MTB_anc	1618528	1618534	0.86
MTB_anc	1618534	1618568	0.89
MTB_anc	1618568	1618571	0.83
MTB_anc	1618571	1618577	0.81
MTB_anc	1618577	1618584	0.83
MTB_anc	1618584	1618593	0.89
MTB_anc	1618593	1618600	0.86
MTB_anc	1618600	1618603	0.89
MTB_anc	1618603	1618607	0.86
MTB_anc	1618607	1618611	0.83
MTB_anc	1618611	1618612	0.78
MTB_anc	1618612	1618615	0.75
MTB_anc	1618615	1618633	0.72
MTB_anc	1618633	1618640	0.64
MTB_anc	1618640	1618646	0.61
MTB_anc	1618646	1618647	0.58
MTB_anc	1618647	1618649	0.56
MTB_anc	1618649	1618654	0.53
MTB_anc	1618654	1618656	0.5
MTB_anc	1618656	1618659	0.56
MTB_anc	1618659	1618660	0.58
MTB_anc	1618660	1618661	0.53
MTB_anc	1618661	1618664	0.56
MTB_anc	1618664	1618673	0.58
MTB_anc	1618673	1618674	0.61
MTB_anc	1618674	1618677	0.64
MTB_anc	1618677	1618678	0.67
MTB_anc	1618678	1618681	0.69
MTB_anc	1618681	1618682	0.72
MTB_anc	1618682	1618688	0.75
MTB_anc	1618688	1618691	0.78
MTB_anc	1618691	1618698	0.81
MTB_anc	1618698	1618701	0.78
MTB_anc	1618701	1618721	0.81
MTB_anc	1618721	1618727	0.78
MTB_anc	1618727	1618729	0.72
MTB_anc	1618729	1618737	0.75
MTB_anc	1618737	1618738	0.78
MTB_anc	1618738	1618743	0.75
MTB_anc	1618743	1618745	0.81
MTB_anc	1618745	1618747	0.83
MTB_anc	1618747	1618750	0.81
MTB_anc	1618750	1618766	0.83
MTB_anc	1618766	1618770	0.86
MTB_anc	1618770	1618781	0.83
MTB_anc	1618781	1618783	0.86
MTB_anc	1618783	1618795	0.89
MTB_anc	1618795	1618801	0.86
MTB_anc	1618801	1618838	0.89
MTB_anc	1618838	1618842	0.86
MTB_anc	1618842	1618854	0.83
MTB_anc	1618854	1618857	0.86
MTB_anc	1618857	1618901	0.83
MTB_anc	1618901	1618910	0.81
MTB_anc	1618910	1618937	0.78
MTB_anc	1618937	1618944	0.81
MTB_anc	1618944	1618947	0.78
MTB_anc	1618947	1618959	0.81
MTB_anc	1618959	1619010	0.83
MTB_anc	1619010	1619011	0.86
MTB_anc	1619011	1619013	0.83
MTB_anc	1619013	1619016	0.86
MTB_anc	1619016	1619017	0.89
MTB_anc	1619017	1619091	0.86
