#CHROM	FROM	TO	Mappability
MTB_anc	337596	337597	0.77
MTB_anc	337597	337598	0.78
MTB_anc	337598	337599	0.79
MTB_anc	337599	337600	0.8
MTB_anc	337600	337601	0.81
MTB_anc	337601	337602	0.82
MTB_anc	337602	337603	0.83
MTB_anc	337603	337604	0.84
MTB_anc	337604	337605	0.85
MTB_anc	337605	337606	0.86
MTB_anc	337606	337607	0.87
MTB_anc	337607	337608	0.88
MTB_anc	337608	337609	0.9
MTB_anc	337609	337610	0.91
MTB_anc	337610	337611	0.92
MTB_anc	337611	337612	0.93
MTB_anc	337612	337613	0.94
MTB_anc	337613	337614	0.95
MTB_anc	337614	337615	0.96
MTB_anc	337615	337616	0.97
MTB_anc	337616	337617	0.98
MTB_anc	337617	337618	0.99
MTB_anc	337618	338299	1
MTB_anc	338299	338349	0.99
MTB_anc	338349	338392	1
MTB_anc	338392	338393	0.99
MTB_anc	338393	338394	0.98
MTB_anc	338394	338442	0.97
MTB_anc	338442	338443	0.98
MTB_anc	338443	338444	0.99
MTB_anc	338444	338546	1
MTB_anc	338546	338547	0.99
MTB_anc	338547	338548	0.98
MTB_anc	338548	338549	0.97
MTB_anc	338549	338550	0.96
MTB_anc	338550	338551	0.95
MTB_anc	338551	338552	0.94
MTB_anc	338552	338553	0.93
MTB_anc	338553	338554	0.92
MTB_anc	338554	338555	0.91
MTB_anc	338555	338556	0.9
MTB_anc	338556	338557	0.89
MTB_anc	338557	338558	0.88
MTB_anc	338558	338559	0.87
MTB_anc	338559	338560	0.86
MTB_anc	338560	338561	0.85
MTB_anc	338561	338562	0.84
MTB_anc	338562	338563	0.83
MTB_anc	338563	338564	0.82
MTB_anc	338564	338565	0.81
MTB_anc	338565	338566	0.8
MTB_anc	338566	338567	0.79
MTB_anc	338567	338568	0.78
MTB_anc	338568	338569	0.77
MTB_anc	338569	338570	0.76
MTB_anc	338570	338571	0.74
MTB_anc	338571	338572	0.73
MTB_anc	338572	338573	0.72
MTB_anc	338573	338574	0.71
MTB_anc	338574	338575	0.7
MTB_anc	338575	338576	0.69
MTB_anc	338576	338577	0.68
MTB_anc	338577	338578	0.67
MTB_anc	338578	338579	0.66
MTB_anc	338579	338580	0.65
MTB_anc	338580	338581	0.64
MTB_anc	338581	338582	0.63
MTB_anc	338582	338583	0.62
MTB_anc	338583	338584	0.61
MTB_anc	338584	338585	0.6
MTB_anc	338585	338586	0.59
MTB_anc	338586	338587	0.58
MTB_anc	338587	338588	0.57
MTB_anc	338588	338589	0.56
MTB_anc	338589	338590	0.55
MTB_anc	338590	338591	0.54
MTB_anc	338591	338592	0.52
MTB_anc	338592	338593	0.51
MTB_anc	338593	338594	0.5
MTB_anc	338594	338595	0.48
MTB_anc	338595	338619	0.47
MTB_anc	338619	338620	0.48
MTB_anc	338620	338639	0.48
MTB_anc	338639	338640	0.48
MTB_anc	338640	338641	0.49
MTB_anc	338641	338642	0.49
MTB_anc	338642	338643	0.49
MTB_anc	338643	338644	0.5
MTB_anc	338644	338685	0.5
MTB_anc	338685	338686	0.5
MTB_anc	338686	338687	0.49
MTB_anc	338687	338688	0.49
MTB_anc	338688	338689	0.49
MTB_anc	338689	338690	0.48
MTB_anc	338690	338691	0.48
MTB_anc	338691	338692	0.48
MTB_anc	338692	338693	0.47
MTB_anc	338693	338694	0.47
MTB_anc	338694	338695	0.46
MTB_anc	338695	338696	0.46
MTB_anc	338696	338697	0.45
MTB_anc	338697	338698	0.45
MTB_anc	338698	338699	0.44
MTB_anc	338699	338700	0.44
MTB_anc	338700	338704	0.43
MTB_anc	338704	338705	0.43
MTB_anc	338705	338706	0.43
MTB_anc	338706	338735	0.42
MTB_anc	338735	338736	0.43
MTB_anc	338736	338737	0.43
MTB_anc	338737	338738	0.43
MTB_anc	338738	338739	0.44
MTB_anc	338739	338740	0.44
MTB_anc	338740	338741	0.44
MTB_anc	338741	338742	0.45
MTB_anc	338742	338743	0.46
MTB_anc	338743	338744	0.48
MTB_anc	338744	338745	0.49
MTB_anc	338745	338746	0.51
MTB_anc	338746	338747	0.52
MTB_anc	338747	338748	0.54
MTB_anc	338748	338749	0.55
MTB_anc	338749	338750	0.57
MTB_anc	338750	338751	0.58
MTB_anc	338751	338752	0.59
MTB_anc	338752	338753	0.6
MTB_anc	338753	338754	0.61
MTB_anc	338754	338755	0.62
MTB_anc	338755	338756	0.64
MTB_anc	338756	338757	0.65
MTB_anc	338757	338758	0.66
MTB_anc	338758	338759	0.67
MTB_anc	338759	338760	0.68
MTB_anc	338760	338761	0.69
MTB_anc	338761	338762	0.7
MTB_anc	338762	338763	0.71
MTB_anc	338763	338764	0.72
MTB_anc	338764	338765	0.73
MTB_anc	338765	338766	0.74
MTB_anc	338766	338767	0.75
MTB_anc	338767	338768	0.76
MTB_anc	338768	338769	0.77
MTB_anc	338769	338770	0.78
MTB_anc	338770	338771	0.79
MTB_anc	338771	338772	0.8
MTB_anc	338772	338773	0.81
MTB_anc	338773	338774	0.82
MTB_anc	338774	338775	0.83
MTB_anc	338775	338776	0.84
MTB_anc	338776	338777	0.85
MTB_anc	338777	338778	0.86
MTB_anc	338778	338779	0.87
MTB_anc	338779	338780	0.88
MTB_anc	338780	338781	0.89
MTB_anc	338781	338782	0.9
MTB_anc	338782	338783	0.91
MTB_anc	338783	338784	0.92
MTB_anc	338784	338785	0.93
MTB_anc	338785	338786	0.94
MTB_anc	338786	338787	0.95
MTB_anc	338787	338788	0.96
MTB_anc	338788	338789	0.97
MTB_anc	338789	338790	0.98
MTB_anc	338790	338791	0.99
MTB_anc	338791	338794	1
MTB_anc	338794	338795	0.99
MTB_anc	338795	338796	0.98
MTB_anc	338796	338797	0.97
MTB_anc	338797	338798	0.96
MTB_anc	338798	338799	0.95
MTB_anc	338799	338800	0.94
MTB_anc	338800	338801	0.93
MTB_anc	338801	338802	0.92
MTB_anc	338802	338803	0.91
MTB_anc	338803	338804	0.9
MTB_anc	338804	338805	0.89
MTB_anc	338805	338806	0.88
MTB_anc	338806	338807	0.87
MTB_anc	338807	338808	0.86
MTB_anc	338808	338809	0.85
MTB_anc	338809	338810	0.84
MTB_anc	338810	338811	0.83
MTB_anc	338811	338812	0.82
MTB_anc	338812	338813	0.81
MTB_anc	338813	338814	0.8
MTB_anc	338814	338815	0.79
MTB_anc	338815	338816	0.78
MTB_anc	338816	338817	0.77
MTB_anc	338817	338818	0.76
MTB_anc	338818	338819	0.75
MTB_anc	338819	338820	0.74
MTB_anc	338820	338821	0.73
MTB_anc	338821	338822	0.72
MTB_anc	338822	338823	0.71
MTB_anc	338823	338824	0.7
MTB_anc	338824	338825	0.69
MTB_anc	338825	338826	0.68
MTB_anc	338826	338827	0.67
MTB_anc	338827	338828	0.66
MTB_anc	338828	338829	0.65
MTB_anc	338829	338830	0.64
MTB_anc	338830	338831	0.63
MTB_anc	338831	338832	0.62
MTB_anc	338832	338833	0.61
MTB_anc	338833	338834	0.6
MTB_anc	338834	338835	0.59
MTB_anc	338835	338836	0.58
MTB_anc	338836	338837	0.57
MTB_anc	338837	338838	0.56
MTB_anc	338838	338839	0.55
MTB_anc	338839	338840	0.54
MTB_anc	338840	338841	0.53
MTB_anc	338841	338842	0.52
MTB_anc	338842	338843	0.51
MTB_anc	338843	338869	0.5
MTB_anc	338869	338870	0.5
MTB_anc	338870	338871	0.49
MTB_anc	338871	338872	0.49
MTB_anc	338872	338879	0.49
MTB_anc	338879	338880	0.5
MTB_anc	338880	338881	0.51
MTB_anc	338881	338882	0.52
MTB_anc	338882	338883	0.53
MTB_anc	338883	338884	0.54
MTB_anc	338884	338885	0.55
MTB_anc	338885	338886	0.56
MTB_anc	338886	338887	0.57
MTB_anc	338887	338888	0.58
MTB_anc	338888	338889	0.59
MTB_anc	338889	338890	0.6
MTB_anc	338890	338891	0.61
MTB_anc	338891	338892	0.62
MTB_anc	338892	338893	0.63
MTB_anc	338893	338894	0.64
MTB_anc	338894	338895	0.65
MTB_anc	338895	338896	0.66
MTB_anc	338896	338897	0.67
MTB_anc	338897	338898	0.68
MTB_anc	338898	338899	0.69
MTB_anc	338899	338900	0.7
MTB_anc	338900	338901	0.71
MTB_anc	338901	338902	0.72
MTB_anc	338902	338903	0.73
MTB_anc	338903	338904	0.74
MTB_anc	338904	338905	0.75
MTB_anc	338905	338906	0.76
MTB_anc	338906	338907	0.77
MTB_anc	338907	338908	0.78
MTB_anc	338908	338909	0.79
MTB_anc	338909	338910	0.8
MTB_anc	338910	338911	0.81
MTB_anc	338911	338912	0.82
MTB_anc	338912	338913	0.83
MTB_anc	338913	338914	0.84
MTB_anc	338914	338915	0.85
MTB_anc	338915	338916	0.86
MTB_anc	338916	338917	0.87
MTB_anc	338917	338918	0.88
MTB_anc	338918	338919	0.89
MTB_anc	338919	338920	0.9
MTB_anc	338920	338921	0.91
MTB_anc	338921	338922	0.93
MTB_anc	338922	338923	0.94
MTB_anc	338923	338924	0.95
MTB_anc	338924	338925	0.96
MTB_anc	338925	338926	0.97
MTB_anc	338926	338927	0.98
MTB_anc	338927	338928	0.99
MTB_anc	338928	338941	1
MTB_anc	338941	338947	0.99
MTB_anc	338947	338948	0.98
MTB_anc	338948	338991	0.97
MTB_anc	338991	338997	0.98
MTB_anc	338997	338998	0.99
MTB_anc	338998	338999	1
MTB_anc	338999	339000	0.99
MTB_anc	339000	339001	0.98
MTB_anc	339001	339002	0.97
MTB_anc	339002	339003	0.96
MTB_anc	339003	339004	0.95
MTB_anc	339004	339005	0.94
MTB_anc	339005	339006	0.93
MTB_anc	339006	339007	0.92
MTB_anc	339007	339008	0.91
MTB_anc	339008	339009	0.9
MTB_anc	339009	339010	0.89
MTB_anc	339010	339011	0.88
MTB_anc	339011	339012	0.87
MTB_anc	339012	339013	0.86
MTB_anc	339013	339014	0.85
MTB_anc	339014	339015	0.84
MTB_anc	339015	339016	0.83
MTB_anc	339016	339017	0.82
MTB_anc	339017	339018	0.81
MTB_anc	339018	339019	0.8
MTB_anc	339019	339020	0.79
MTB_anc	339020	339021	0.78
MTB_anc	339021	339022	0.77
MTB_anc	339022	339023	0.76
MTB_anc	339023	339024	0.75
MTB_anc	339024	339025	0.74
MTB_anc	339025	339026	0.73
MTB_anc	339026	339027	0.72
MTB_anc	339027	339028	0.71
MTB_anc	339028	339029	0.7
MTB_anc	339029	339030	0.69
MTB_anc	339030	339031	0.68
MTB_anc	339031	339032	0.67
MTB_anc	339032	339033	0.66
MTB_anc	339033	339034	0.65
MTB_anc	339034	339035	0.64
MTB_anc	339035	339036	0.63
MTB_anc	339036	339037	0.62
MTB_anc	339037	339038	0.61
MTB_anc	339038	339039	0.6
MTB_anc	339039	339040	0.59
MTB_anc	339040	339041	0.58
MTB_anc	339041	339042	0.57
MTB_anc	339042	339043	0.56
MTB_anc	339043	339044	0.55
MTB_anc	339044	339045	0.54
MTB_anc	339045	339046	0.53
MTB_anc	339046	339047	0.52
MTB_anc	339047	339048	0.51
MTB_anc	339048	339100	0.5
MTB_anc	339100	339101	0.51
MTB_anc	339101	339102	0.52
MTB_anc	339102	339103	0.53
MTB_anc	339103	339104	0.54
MTB_anc	339104	339105	0.55
MTB_anc	339105	339106	0.56
MTB_anc	339106	339107	0.57
MTB_anc	339107	339108	0.58
MTB_anc	339108	339109	0.59
MTB_anc	339109	339110	0.6
MTB_anc	339110	339111	0.61
MTB_anc	339111	339112	0.62
MTB_anc	339112	339113	0.63
MTB_anc	339113	339114	0.64
MTB_anc	339114	339115	0.65
MTB_anc	339115	339116	0.66
MTB_anc	339116	339117	0.67
MTB_anc	339117	339118	0.68
MTB_anc	339118	339119	0.69
MTB_anc	339119	339120	0.7
MTB_anc	339120	339121	0.71
MTB_anc	339121	339122	0.72
MTB_anc	339122	339123	0.73
MTB_anc	339123	339124	0.74
MTB_anc	339124	339125	0.75
MTB_anc	339125	339126	0.76
MTB_anc	339126	339127	0.77
MTB_anc	339127	339128	0.78
MTB_anc	339128	339129	0.79
MTB_anc	339129	339130	0.8
MTB_anc	339130	339131	0.81
MTB_anc	339131	339132	0.82
MTB_anc	339132	339133	0.83
MTB_anc	339133	339134	0.84
MTB_anc	339134	339135	0.85
MTB_anc	339135	339136	0.86
MTB_anc	339136	339137	0.87
MTB_anc	339137	339138	0.88
MTB_anc	339138	339139	0.89
MTB_anc	339139	339140	0.9
MTB_anc	339140	339141	0.91
MTB_anc	339141	339142	0.92
MTB_anc	339142	339143	0.93
MTB_anc	339143	339144	0.94
MTB_anc	339144	339145	0.95
MTB_anc	339145	339146	0.96
MTB_anc	339146	339147	0.97
MTB_anc	339147	339148	0.98
MTB_anc	339148	339149	0.99
MTB_anc	339149	339716	1
MTB_anc	339716	339717	0.99
MTB_anc	339717	339718	0.98
MTB_anc	339718	339719	0.97
MTB_anc	339719	339720	0.96
MTB_anc	339720	339721	0.95
MTB_anc	339721	339722	0.94
MTB_anc	339722	339723	0.93
MTB_anc	339723	339724	0.92
MTB_anc	339724	339725	0.91
MTB_anc	339725	339726	0.9
MTB_anc	339726	339727	0.88
MTB_anc	339727	339728	0.86
MTB_anc	339728	339729	0.85
MTB_anc	339729	339730	0.83
MTB_anc	339730	339731	0.82
MTB_anc	339731	339732	0.81
MTB_anc	339732	339733	0.79
MTB_anc	339733	339734	0.78
MTB_anc	339734	339735	0.76
MTB_anc	339735	339736	0.74
MTB_anc	339736	339737	0.73
MTB_anc	339737	339738	0.71
MTB_anc	339738	339739	0.7
MTB_anc	339739	339740	0.68
MTB_anc	339740	339741	0.67
MTB_anc	339741	339742	0.65
MTB_anc	339742	339743	0.64
MTB_anc	339743	339744	0.63
MTB_anc	339744	339745	0.61
MTB_anc	339745	339746	0.6
MTB_anc	339746	339747	0.58
MTB_anc	339747	339748	0.57
MTB_anc	339748	339749	0.55
MTB_anc	339749	339750	0.54
MTB_anc	339750	339751	0.52
MTB_anc	339751	339752	0.5
MTB_anc	339752	339753	0.49
MTB_anc	339753	339754	0.48
MTB_anc	339754	339755	0.47
MTB_anc	339755	339756	0.46
MTB_anc	339756	339757	0.45
MTB_anc	339757	339758	0.44
MTB_anc	339758	339759	0.43
MTB_anc	339759	339760	0.42
MTB_anc	339760	339761	0.41
MTB_anc	339761	339762	0.4
MTB_anc	339762	339763	0.39
MTB_anc	339763	339764	0.38
MTB_anc	339764	339765	0.37
MTB_anc	339765	339769	0.36
MTB_anc	339769	339772	0.36
MTB_anc	339772	339773	0.36
MTB_anc	339773	339774	0.36
MTB_anc	339774	339775	0.37
MTB_anc	339775	339776	0.38
MTB_anc	339776	339777	0.4
MTB_anc	339777	339778	0.41
MTB_anc	339778	339779	0.43
MTB_anc	339779	339780	0.44
MTB_anc	339780	339781	0.46
MTB_anc	339781	339782	0.47
MTB_anc	339782	339783	0.49
MTB_anc	339783	339784	0.5
MTB_anc	339784	339785	0.52
MTB_anc	339785	339786	0.54
MTB_anc	339786	339787	0.55
MTB_anc	339787	339788	0.57
MTB_anc	339788	339789	0.58
MTB_anc	339789	339790	0.6
MTB_anc	339790	339791	0.61
MTB_anc	339791	339792	0.62
MTB_anc	339792	339793	0.64
MTB_anc	339793	339794	0.65
MTB_anc	339794	339795	0.66
MTB_anc	339795	339796	0.68
MTB_anc	339796	339797	0.69
MTB_anc	339797	339798	0.71
MTB_anc	339798	339799	0.73
MTB_anc	339799	339800	0.74
MTB_anc	339800	339801	0.76
MTB_anc	339801	339802	0.78
MTB_anc	339802	339803	0.79
MTB_anc	339803	339804	0.8
MTB_anc	339804	339805	0.81
MTB_anc	339805	339806	0.82
MTB_anc	339806	339807	0.83
MTB_anc	339807	339808	0.84
MTB_anc	339808	339809	0.85
MTB_anc	339809	339810	0.86
MTB_anc	339810	339811	0.87
MTB_anc	339811	339812	0.88
MTB_anc	339812	339813	0.89
MTB_anc	339813	339814	0.9
MTB_anc	339814	339815	0.91
MTB_anc	339815	339816	0.92
MTB_anc	339816	339817	0.93
MTB_anc	339817	339818	0.94
MTB_anc	339818	339819	0.95
MTB_anc	339819	339820	0.96
MTB_anc	339820	339821	0.97
MTB_anc	339821	339822	0.98
MTB_anc	339822	339823	0.99
MTB_anc	339823	341206	1
MTB_anc	341206	341207	0.99
MTB_anc	341207	341208	0.98
MTB_anc	341208	341209	0.97
MTB_anc	341209	341210	0.96
MTB_anc	341210	341211	0.95
MTB_anc	341211	341212	0.94
MTB_anc	341212	341213	0.93
MTB_anc	341213	341214	0.92
MTB_anc	341214	341215	0.91
MTB_anc	341215	341216	0.9
MTB_anc	341216	341217	0.89
MTB_anc	341217	341218	0.88
MTB_anc	341218	341256	0.87
MTB_anc	341256	341257	0.88
MTB_anc	341257	341258	0.89
MTB_anc	341258	341259	0.9
MTB_anc	341259	341260	0.91
MTB_anc	341260	341261	0.92
MTB_anc	341261	341262	0.93
MTB_anc	341262	341263	0.94
MTB_anc	341263	341264	0.95
MTB_anc	341264	341265	0.96
MTB_anc	341265	341266	0.97
MTB_anc	341266	341267	0.98
MTB_anc	341267	341268	0.99
MTB_anc	341268	350297	1
MTB_anc	350297	350298	0.99
MTB_anc	350298	350299	0.97
MTB_anc	350299	350300	0.96
MTB_anc	350300	350301	0.95
MTB_anc	350301	350302	0.93
MTB_anc	350302	350303	0.92
MTB_anc	350303	350304	0.91
MTB_anc	350304	350305	0.89
MTB_anc	350305	350306	0.88
MTB_anc	350306	350307	0.87
MTB_anc	350307	350308	0.85
MTB_anc	350308	350309	0.84
MTB_anc	350309	350310	0.83
MTB_anc	350310	350311	0.81
MTB_anc	350311	350347	0.8
MTB_anc	350347	350348	0.81
MTB_anc	350348	350349	0.83
MTB_anc	350349	350350	0.84
MTB_anc	350350	350351	0.85
MTB_anc	350351	350352	0.87
MTB_anc	350352	350353	0.88
MTB_anc	350353	350354	0.89
MTB_anc	350354	350355	0.91
MTB_anc	350355	350356	0.92
MTB_anc	350356	350357	0.93
MTB_anc	350357	350358	0.95
MTB_anc	350358	350359	0.96
MTB_anc	350359	350360	0.97
MTB_anc	350360	350361	0.99
MTB_anc	350361	351571	1
MTB_anc	351571	351572	0.99
MTB_anc	351572	351573	0.98
MTB_anc	351573	351574	0.97
MTB_anc	351574	351575	0.96
MTB_anc	351575	351576	0.95
MTB_anc	351576	351577	0.94
MTB_anc	351577	351578	0.93
MTB_anc	351578	351579	0.92
MTB_anc	351579	351586	0.91
MTB_anc	351586	351587	0.9
MTB_anc	351587	351588	0.89
MTB_anc	351588	351589	0.88
MTB_anc	351589	351590	0.87
MTB_anc	351590	351591	0.86
MTB_anc	351591	351592	0.85
MTB_anc	351592	351596	0.84
MTB_anc	351596	351597	0.83
MTB_anc	351597	351598	0.82
MTB_anc	351598	351599	0.81
MTB_anc	351599	351600	0.8
MTB_anc	351600	351601	0.79
MTB_anc	351601	351602	0.78
MTB_anc	351602	351603	0.77
MTB_anc	351603	351604	0.76
MTB_anc	351604	351607	0.75
MTB_anc	351607	351608	0.74
MTB_anc	351608	351609	0.73
MTB_anc	351609	351610	0.72
MTB_anc	351610	351621	0.71
MTB_anc	351621	351622	0.72
MTB_anc	351622	351623	0.73
MTB_anc	351623	351624	0.74
MTB_anc	351624	351625	0.75
MTB_anc	351625	351626	0.76
MTB_anc	351626	351627	0.77
MTB_anc	351627	351628	0.78
MTB_anc	351628	351629	0.79
MTB_anc	351629	351636	0.8
MTB_anc	351636	351637	0.81
MTB_anc	351637	351638	0.82
MTB_anc	351638	351639	0.83
MTB_anc	351639	351640	0.84
MTB_anc	351640	351641	0.85
MTB_anc	351641	351642	0.86
MTB_anc	351642	351646	0.87
MTB_anc	351646	351647	0.88
MTB_anc	351647	351648	0.89
MTB_anc	351648	351649	0.9
MTB_anc	351649	351650	0.91
MTB_anc	351650	351651	0.92
MTB_anc	351651	351652	0.93
MTB_anc	351652	351653	0.94
MTB_anc	351653	351654	0.95
MTB_anc	351654	351657	0.96
MTB_anc	351657	351658	0.97
MTB_anc	351658	351659	0.98
MTB_anc	351659	351660	0.99
MTB_anc	351660	351891	1
MTB_anc	351891	351941	0.99
MTB_anc	351941	361635	1
MTB_anc	361635	361637	0.99
MTB_anc	361637	361638	0.98
MTB_anc	361638	361639	0.97
MTB_anc	361639	361640	0.96
MTB_anc	361640	361641	0.95
MTB_anc	361641	361642	0.94
MTB_anc	361642	361643	0.93
MTB_anc	361643	361644	0.92
MTB_anc	361644	361645	0.91
MTB_anc	361645	361646	0.9
MTB_anc	361646	361647	0.89
MTB_anc	361647	361648	0.88
MTB_anc	361648	361649	0.87
MTB_anc	361649	361650	0.86
MTB_anc	361650	361651	0.85
MTB_anc	361651	361652	0.83
MTB_anc	361652	361653	0.82
MTB_anc	361653	361654	0.81
MTB_anc	361654	361655	0.8
MTB_anc	361655	361656	0.79
MTB_anc	361656	361657	0.78
MTB_anc	361657	361658	0.77
MTB_anc	361658	361659	0.76
MTB_anc	361659	361660	0.75
MTB_anc	361660	361661	0.74
MTB_anc	361661	361662	0.73
MTB_anc	361662	361663	0.72
MTB_anc	361663	361664	0.71
MTB_anc	361664	361665	0.7
MTB_anc	361665	361666	0.69
MTB_anc	361666	361667	0.68
MTB_anc	361667	361668	0.67
MTB_anc	361668	361669	0.66
MTB_anc	361669	361677	0.65
MTB_anc	361677	361685	0.64
MTB_anc	361685	361687	0.65
MTB_anc	361687	361688	0.66
MTB_anc	361688	361689	0.67
MTB_anc	361689	361690	0.68
MTB_anc	361690	361691	0.69
MTB_anc	361691	361692	0.7
MTB_anc	361692	361693	0.71
MTB_anc	361693	361694	0.72
MTB_anc	361694	361695	0.73
MTB_anc	361695	361696	0.74
MTB_anc	361696	361697	0.75
MTB_anc	361697	361698	0.76
MTB_anc	361698	361699	0.77
MTB_anc	361699	361700	0.78
MTB_anc	361700	361701	0.79
MTB_anc	361701	361702	0.81
MTB_anc	361702	361703	0.82
MTB_anc	361703	361704	0.83
MTB_anc	361704	361705	0.84
MTB_anc	361705	361706	0.85
MTB_anc	361706	361707	0.86
MTB_anc	361707	361708	0.87
MTB_anc	361708	361709	0.88
MTB_anc	361709	361710	0.89
MTB_anc	361710	361711	0.9
MTB_anc	361711	361712	0.91
MTB_anc	361712	361713	0.92
MTB_anc	361713	361714	0.93
MTB_anc	361714	361715	0.94
MTB_anc	361715	361716	0.95
MTB_anc	361716	361717	0.96
MTB_anc	361717	361718	0.97
MTB_anc	361718	361719	0.98
MTB_anc	361719	361727	0.99
MTB_anc	361727	361741	1
MTB_anc	361741	361742	0.99
MTB_anc	361742	361743	0.97
MTB_anc	361743	361745	0.96
MTB_anc	361745	361746	0.94
MTB_anc	361746	361747	0.93
MTB_anc	361747	361748	0.91
MTB_anc	361748	361749	0.9
MTB_anc	361749	361750	0.88
MTB_anc	361750	361751	0.87
MTB_anc	361751	361752	0.85
MTB_anc	361752	361753	0.84
MTB_anc	361753	361754	0.82
MTB_anc	361754	361755	0.81
MTB_anc	361755	361756	0.79
MTB_anc	361756	361757	0.78
MTB_anc	361757	361758	0.76
MTB_anc	361758	361759	0.75
MTB_anc	361759	361760	0.73
MTB_anc	361760	361761	0.72
MTB_anc	361761	361762	0.7
MTB_anc	361762	361763	0.69
MTB_anc	361763	361764	0.67
MTB_anc	361764	361765	0.66
MTB_anc	361765	361766	0.65
MTB_anc	361766	361767	0.65
MTB_anc	361767	361768	0.65
MTB_anc	361768	361769	0.65
MTB_anc	361769	361770	0.65
MTB_anc	361770	361771	0.64
MTB_anc	361771	361772	0.63
MTB_anc	361772	361773	0.62
MTB_anc	361773	361774	0.6
MTB_anc	361774	361775	0.59
MTB_anc	361775	361776	0.57
MTB_anc	361776	361777	0.56
MTB_anc	361777	361778	0.54
MTB_anc	361778	361779	0.53
MTB_anc	361779	361780	0.51
MTB_anc	361780	361791	0.5
MTB_anc	361791	361792	0.52
MTB_anc	361792	361793	0.53
MTB_anc	361793	361795	0.54
MTB_anc	361795	361796	0.56
MTB_anc	361796	361797	0.57
MTB_anc	361797	361798	0.59
MTB_anc	361798	361799	0.6
MTB_anc	361799	361800	0.62
MTB_anc	361800	361801	0.64
MTB_anc	361801	361802	0.65
MTB_anc	361802	361803	0.67
MTB_anc	361803	361804	0.68
MTB_anc	361804	361805	0.69
MTB_anc	361805	361806	0.71
MTB_anc	361806	361807	0.72
MTB_anc	361807	361808	0.74
MTB_anc	361808	361809	0.76
MTB_anc	361809	361810	0.77
MTB_anc	361810	361811	0.79
MTB_anc	361811	361812	0.8
MTB_anc	361812	361813	0.81
MTB_anc	361813	361814	0.83
MTB_anc	361814	361815	0.84
MTB_anc	361815	361820	0.85
MTB_anc	361820	361821	0.86
MTB_anc	361821	361822	0.88
MTB_anc	361822	361823	0.89
MTB_anc	361823	361824	0.9
MTB_anc	361824	361825	0.92
MTB_anc	361825	361826	0.93
MTB_anc	361826	361827	0.94
MTB_anc	361827	361828	0.96
MTB_anc	361828	361829	0.97
MTB_anc	361829	361830	0.99
MTB_anc	361830	366576	1
MTB_anc	366576	366577	0.99
MTB_anc	366577	366578	0.98
MTB_anc	366578	366579	0.97
MTB_anc	366579	366580	0.95
MTB_anc	366580	366581	0.94
MTB_anc	366581	366582	0.92
MTB_anc	366582	366623	0.91
MTB_anc	366623	366624	0.9
MTB_anc	366624	366625	0.89
MTB_anc	366625	366628	0.88
MTB_anc	366628	366629	0.88
MTB_anc	366629	366630	0.89
MTB_anc	366630	366631	0.89
MTB_anc	366631	366632	0.9
MTB_anc	366632	366633	0.9
MTB_anc	366633	366634	0.89
MTB_anc	366634	366635	0.88
MTB_anc	366635	366636	0.87
MTB_anc	366636	366641	0.86
MTB_anc	366641	366642	0.85
MTB_anc	366642	366643	0.84
MTB_anc	366643	366644	0.83
MTB_anc	366644	366645	0.82
MTB_anc	366645	366646	0.81
MTB_anc	366646	366652	0.8
MTB_anc	366652	366653	0.79
MTB_anc	366653	366654	0.78
MTB_anc	366654	366655	0.77
MTB_anc	366655	366656	0.76
MTB_anc	366656	366673	0.75
MTB_anc	366673	366674	0.76
MTB_anc	366674	366675	0.77
MTB_anc	366675	366676	0.78
MTB_anc	366676	366677	0.79
MTB_anc	366677	366678	0.8
MTB_anc	366678	366679	0.81
MTB_anc	366679	366680	0.82
MTB_anc	366680	366681	0.83
MTB_anc	366681	366682	0.84
MTB_anc	366682	366683	0.85
MTB_anc	366683	366684	0.86
MTB_anc	366684	366685	0.87
MTB_anc	366685	366686	0.88
MTB_anc	366686	366691	0.89
MTB_anc	366691	366692	0.9
MTB_anc	366692	366693	0.91
MTB_anc	366693	366694	0.92
MTB_anc	366694	366695	0.93
MTB_anc	366695	366696	0.94
MTB_anc	366696	366702	0.95
MTB_anc	366702	366703	0.96
MTB_anc	366703	366704	0.97
MTB_anc	366704	366705	0.98
MTB_anc	366705	366706	0.99
MTB_anc	366706	366717	1
MTB_anc	366717	366718	0.99
MTB_anc	366718	366739	0.98
MTB_anc	366739	366740	0.97
MTB_anc	366740	366741	0.96
MTB_anc	366741	366742	0.95
MTB_anc	366742	366743	0.94
MTB_anc	366743	366744	0.93
MTB_anc	366744	366745	0.92
MTB_anc	366745	366746	0.91
MTB_anc	366746	366747	0.9
MTB_anc	366747	366748	0.89
MTB_anc	366748	366749	0.88
MTB_anc	366749	366750	0.86
MTB_anc	366750	366751	0.85
MTB_anc	366751	366752	0.84
MTB_anc	366752	366753	0.82
MTB_anc	366753	366754	0.81
MTB_anc	366754	366755	0.8
MTB_anc	366755	366756	0.79
MTB_anc	366756	366757	0.78
MTB_anc	366757	366758	0.77
MTB_anc	366758	366759	0.76
MTB_anc	366759	366760	0.75
MTB_anc	366760	366761	0.74
MTB_anc	366761	366762	0.73
MTB_anc	366762	366763	0.72
MTB_anc	366763	366764	0.71
MTB_anc	366764	366765	0.7
MTB_anc	366765	366766	0.69
MTB_anc	366766	366769	0.68
MTB_anc	366769	366770	0.67
